library_id	r1_stem	r2_stem
SRR1765432	SRR1765432_1	SRR1765432_2
SRR1765433	SRR1765433_1	SRR1765433_2
SRR1765434	SRR1765434_1	SRR1765434_2
SRR1765435	SRR1765435_1	SRR1765435_2
SRR1765436	SRR1765436_1	SRR1765436_2
SRR1765437	SRR1765437_1	SRR1765437_2
SRR1765438	SRR1765438_1	SRR1765438_2
SRR1765439	SRR1765439_1	SRR1765439_2
SRR1765440	SRR1765440_1	SRR1765440_2
SRR1765441	SRR1765441_1	SRR1765441_2
SRR1765442	SRR1765442_1	SRR1765442_2
SRR1765443	SRR1765443_1	SRR1765443_2
SRR1765444	SRR1765444_1	SRR1765444_2
SRR1765445	SRR1765445_1	SRR1765445_2
SRR1765446	SRR1765446_1	SRR1765446_2
SRR1765447	SRR1765447_1	SRR1765447_2
SRR1765448	SRR1765448_1	SRR1765448_2
SRR1765449	SRR1765449_1	SRR1765449_2
SRR1765450	SRR1765450_1	SRR1765450_2
SRR1765451	SRR1765451_1	SRR1765451_2
SRR1765452	SRR1765452_1	SRR1765452_2
SRR1765453	SRR1765453_1	SRR1765453_2
SRR1765454	SRR1765454_1	SRR1765454_2
SRR1765455	SRR1765455_1	SRR1765455_2
SRR1765456	SRR1765456_1	SRR1765456_2
SRR1765457	SRR1765457_1	SRR1765457_2
SRR1765458	SRR1765458_1	SRR1765458_2
SRR1765459	SRR1765459_1	SRR1765459_2
SRR1765460	SRR1765460_1	SRR1765460_2
SRR1765461	SRR1765461_1	SRR1765461_2
SRR1765462	SRR1765462_1	SRR1765462_2
SRR1765463	SRR1765463_1	SRR1765463_2
SRR1765464	SRR1765464_1	SRR1765464_2
SRR1765465	SRR1765465_1	SRR1765465_2
SRR1765466	SRR1765466_1	SRR1765466_2
SRR1765467	SRR1765467_1	SRR1765467_2
SRR1765468	SRR1765468_1	SRR1765468_2
SRR1765469	SRR1765469_1	SRR1765469_2
SRR1765470	SRR1765470_1	SRR1765470_2
SRR1765471	SRR1765471_1	SRR1765471_2
SRR1765472	SRR1765472_1	SRR1765472_2
SRR1765473	SRR1765473_1	SRR1765473_2
SRR1765474	SRR1765474_1	SRR1765474_2
SRR1765475	SRR1765475_1	SRR1765475_2
SRR1765476	SRR1765476_1	SRR1765476_2
SRR1765477	SRR1765477_1	SRR1765477_2
SRR1765478	SRR1765478_1	SRR1765478_2
SRR1765479	SRR1765479_1	SRR1765479_2
SRR1765480	SRR1765480_1	SRR1765480_2
SRR1765481	SRR1765481_1	SRR1765481_2
SRR1765482	SRR1765482_1	SRR1765482_2
SRR1765483	SRR1765483_1	SRR1765483_2
SRR1765484	SRR1765484_1	SRR1765484_2
SRR1765485	SRR1765485_1	SRR1765485_2
SRR1765486	SRR1765486_1	SRR1765486_2
SRR1765487	SRR1765487_1	SRR1765487_2
SRR1765488	SRR1765488_1	SRR1765488_2
SRR1765489	SRR1765489_1	SRR1765489_2
SRR1765490	SRR1765490_1	SRR1765490_2
SRR1765491	SRR1765491_1	SRR1765491_2
SRR1765492	SRR1765492_1	SRR1765492_2
SRR1765493	SRR1765493_1	SRR1765493_2
SRR1765494	SRR1765494_1	SRR1765494_2
SRR1765495	SRR1765495_1	SRR1765495_2
SRR1765496	SRR1765496_1	SRR1765496_2
SRR1765497	SRR1765497_1	SRR1765497_2
SRR1765498	SRR1765498_1	SRR1765498_2
SRR1765499	SRR1765499_1	SRR1765499_2
SRR1765500	SRR1765500_1	SRR1765500_2
SRR1765501	SRR1765501_1	SRR1765501_2
SRR1765502	SRR1765502_1	SRR1765502_2
SRR1765503	SRR1765503_1	SRR1765503_2
SRR1765504	SRR1765504_1	SRR1765504_2
SRR1765505	SRR1765505_1	SRR1765505_2
SRR1765506	SRR1765506_1	SRR1765506_2
SRR1765507	SRR1765507_1	SRR1765507_2
SRR1765508	SRR1765508_1	SRR1765508_2
SRR1765509	SRR1765509_1	SRR1765509_2
SRR1765510	SRR1765510_1	SRR1765510_2
SRR1765511	SRR1765511_1	SRR1765511_2
SRR1765512	SRR1765512_1	SRR1765512_2
SRR1765513	SRR1765513_1	SRR1765513_2
SRR1765514	SRR1765514_1	SRR1765514_2
SRR1765515	SRR1765515_1	SRR1765515_2
SRR1765516	SRR1765516_1	SRR1765516_2
SRR1765517	SRR1765517_1	SRR1765517_2
SRR1765518	SRR1765518_1	SRR1765518_2
SRR1765519	SRR1765519_1	SRR1765519_2
SRR1765520	SRR1765520_1	SRR1765520_2
SRR1765521	SRR1765521_1	SRR1765521_2
SRR1765522	SRR1765522_1	SRR1765522_2
SRR1765523	SRR1765523_1	SRR1765523_2
SRR1765524	SRR1765524_1	SRR1765524_2
SRR1765525	SRR1765525_1	SRR1765525_2
SRR1765526	SRR1765526_1	SRR1765526_2
SRR1765527	SRR1765527_1	SRR1765527_2
SRR1765528	SRR1765528_1	SRR1765528_2
SRR1765529	SRR1765529_1	SRR1765529_2
SRR1765530	SRR1765530_1	SRR1765530_2
SRR1765531	SRR1765531_1	SRR1765531_2
SRR1765532	SRR1765532_1	SRR1765532_2
SRR1765533	SRR1765533_1	SRR1765533_2
SRR1765534	SRR1765534_1	SRR1765534_2
SRR1765535	SRR1765535_1	SRR1765535_2
SRR1765536	SRR1765536_1	SRR1765536_2
SRR1765537	SRR1765537_1	SRR1765537_2
SRR1765538	SRR1765538_1	SRR1765538_2
SRR1765539	SRR1765539_1	SRR1765539_2
SRR1765540	SRR1765540_1	SRR1765540_2
SRR1765541	SRR1765541_1	SRR1765541_2
SRR1765542	SRR1765542_1	SRR1765542_2
SRR1765543	SRR1765543_1	SRR1765543_2
SRR1765544	SRR1765544_1	SRR1765544_2
SRR1765545	SRR1765545_1	SRR1765545_2
SRR1765546	SRR1765546_1	SRR1765546_2
SRR1765547	SRR1765547_1	SRR1765547_2
SRR1765548	SRR1765548_1	SRR1765548_2
SRR1765549	SRR1765549_1	SRR1765549_2
SRR1765550	SRR1765550_1	SRR1765550_2
SRR1765551	SRR1765551_1	SRR1765551_2
SRR1765552	SRR1765552_1	SRR1765552_2
SRR1765553	SRR1765553_1	SRR1765553_2
SRR1765554	SRR1765554_1	SRR1765554_2
SRR1765555	SRR1765555_1	SRR1765555_2
SRR1765556	SRR1765556_1	SRR1765556_2
SRR1765557	SRR1765557_1	SRR1765557_2
SRR1765558	SRR1765558_1	SRR1765558_2
SRR1765559	SRR1765559_1	SRR1765559_2
SRR1765560	SRR1765560_1	SRR1765560_2
SRR1765561	SRR1765561_1	SRR1765561_2
SRR1765562	SRR1765562_1	SRR1765562_2
SRR1765563	SRR1765563_1	SRR1765563_2
SRR1765564	SRR1765564_1	SRR1765564_2
SRR1765565	SRR1765565_1	SRR1765565_2
SRR1765566	SRR1765566_1	SRR1765566_2
SRR1765567	SRR1765567_1	SRR1765567_2
SRR1765568	SRR1765568_1	SRR1765568_2
SRR1765569	SRR1765569_1	SRR1765569_2
SRR1765570	SRR1765570_1	SRR1765570_2
SRR1765571	SRR1765571_1	SRR1765571_2
SRR1765572	SRR1765572_1	SRR1765572_2
SRR1765573	SRR1765573_1	SRR1765573_2
SRR1765574	SRR1765574_1	SRR1765574_2
SRR1765576	SRR1765576_1	SRR1765576_2
SRR1765577	SRR1765577_1	SRR1765577_2
SRR1765578	SRR1765578_1	SRR1765578_2
SRR1765579	SRR1765579_1	SRR1765579_2
SRR1765580	SRR1765580_1	SRR1765580_2
SRR1765581	SRR1765581_1	SRR1765581_2
SRR1765582	SRR1765582_1	SRR1765582_2
SRR1765583	SRR1765583_1	SRR1765583_2
SRR1765584	SRR1765584_1	SRR1765584_2
SRR1765585	SRR1765585_1	SRR1765585_2
SRR1765586	SRR1765586_1	SRR1765586_2
SRR1765587	SRR1765587_1	SRR1765587_2
SRR1765588	SRR1765588_1	SRR1765588_2
SRR1765589	SRR1765589_1	SRR1765589_2
SRR1765590	SRR1765590_1	SRR1765590_2
SRR1765591	SRR1765591_1	SRR1765591_2
SRR1765592	SRR1765592_1	SRR1765592_2
SRR1765593	SRR1765593_1	SRR1765593_2
SRR1765594	SRR1765594_1	SRR1765594_2
SRR1765595	SRR1765595_1	SRR1765595_2
SRR1765596	SRR1765596_1	SRR1765596_2
SRR1765597	SRR1765597_1	SRR1765597_2
SRR1765598	SRR1765598_1	SRR1765598_2
SRR1765599	SRR1765599_1	SRR1765599_2
SRR1765600	SRR1765600_1	SRR1765600_2
SRR1765601	SRR1765601_1	SRR1765601_2
SRR1765602	SRR1765602_1	SRR1765602_2
SRR1765603	SRR1765603_1	SRR1765603_2
SRR1765604	SRR1765604_1	SRR1765604_2
SRR1765605	SRR1765605_1	SRR1765605_2
SRR1765606	SRR1765606_1	SRR1765606_2
SRR1765607	SRR1765607_1	SRR1765607_2
SRR1765608	SRR1765608_1	SRR1765608_2
SRR1765609	SRR1765609_1	SRR1765609_2
SRR1765610	SRR1765610_1	SRR1765610_2
SRR1765611	SRR1765611_1	SRR1765611_2
SRR1765612	SRR1765612_1	SRR1765612_2
SRR1765613	SRR1765613_1	SRR1765613_2
SRR1765614	SRR1765614_1	SRR1765614_2
SRR1765615	SRR1765615_1	SRR1765615_2
SRR1765616	SRR1765616_1	SRR1765616_2
SRR1765617	SRR1765617_1	SRR1765617_2
SRR1765618	SRR1765618_1	SRR1765618_2
SRR1765619	SRR1765619_1	SRR1765619_2
SRR1765620	SRR1765620_1	SRR1765620_2
SRR1765621	SRR1765621_1	SRR1765621_2
SRR1765623	SRR1765623_1	SRR1765623_2
SRR1765624	SRR1765624_1	SRR1765624_2
SRR1765625	SRR1765625_1	SRR1765625_2
SRR1765626	SRR1765626_1	SRR1765626_2
SRR1765627	SRR1765627_1	SRR1765627_2
SRR1765628	SRR1765628_1	SRR1765628_2
SRR1765629	SRR1765629_1	SRR1765629_2
SRR1765630	SRR1765630_1	SRR1765630_2
SRR1765631	SRR1765631_1	SRR1765631_2
SRR1765632	SRR1765632_1	SRR1765632_2
SRR1765633	SRR1765633_1	SRR1765633_2
SRR1765634	SRR1765634_1	SRR1765634_2
SRR1765635	SRR1765635_1	SRR1765635_2
SRR1765636	SRR1765636_1	SRR1765636_2
SRR1765637	SRR1765637_1	SRR1765637_2
SRR1765638	SRR1765638_1	SRR1765638_2
SRR1765639	SRR1765639_1	SRR1765639_2
SRR1765640	SRR1765640_1	SRR1765640_2
SRR1765641	SRR1765641_1	SRR1765641_2
SRR1765642	SRR1765642_1	SRR1765642_2
SRR1765643	SRR1765643_1	SRR1765643_2
SRR1765644	SRR1765644_1	SRR1765644_2
SRR1765645	SRR1765645_1	SRR1765645_2
SRR1765646	SRR1765646_1	SRR1765646_2
SRR1765647	SRR1765647_1	SRR1765647_2
SRR1765648	SRR1765648_1	SRR1765648_2
SRR1765649	SRR1765649_1	SRR1765649_2
SRR1765650	SRR1765650_1	SRR1765650_2
SRR1765651	SRR1765651_1	SRR1765651_2
SRR1765652	SRR1765652_1	SRR1765652_2
SRR1765653	SRR1765653_1	SRR1765653_2
SRR1765654	SRR1765654_1	SRR1765654_2
SRR1765655	SRR1765655_1	SRR1765655_2
SRR1765656	SRR1765656_1	SRR1765656_2
SRR1765784	SRR1765784_1	SRR1765784_2
SRR1765785	SRR1765785_1	SRR1765785_2
SRR1778450	SRR1778450_1	SRR1778450_2
SRR1909190	SRR1909190_1	SRR1909190_2
SRR1909212	SRR1909212_1	SRR1909212_2
SRR1909245	SRR1909245_1	SRR1909245_2
SRR1909284	SRR1909284_1	SRR1909284_2
SRR1909299	SRR1909299_1	SRR1909299_2
SRR1909305	SRR1909305_1	SRR1909305_2
SRR1909354	SRR1909354_1	SRR1909354_2
SRR1909358	SRR1909358_1	SRR1909358_2
SRR1909367	SRR1909367_1	SRR1909367_2
SRR1909379	SRR1909379_1	SRR1909379_2
SRR1909383	SRR1909383_1	SRR1909383_2
SRR1909385	SRR1909385_1	SRR1909385_2
SRR1909387	SRR1909387_1	SRR1909387_2
SRR1909394	SRR1909394_1	SRR1909394_2
SRR1909412	SRR1909412_1	SRR1909412_2
SRR1909422	SRR1909422_1	SRR1909422_2
SRR1909448	SRR1909448_1	SRR1909448_2
SRR1909463	SRR1909463_1	SRR1909463_2
SRR1909467	SRR1909467_1	SRR1909467_2
SRR1909476	SRR1909476_1	SRR1909476_2
SRR1909481	SRR1909481_1	SRR1909481_2
SRR1909496	SRR1909496_1	SRR1909496_2
SRR1909498	SRR1909498_1	SRR1909498_2
SRR1909506	SRR1909506_1	SRR1909506_2
SRR1909509	SRR1909509_1	SRR1909509_2
SRR1909515	SRR1909515_1	SRR1909515_2
SRR1909520	SRR1909520_1	SRR1909520_2
SRR1909540	SRR1909540_1	SRR1909540_2
SRR1909546	SRR1909546_1	SRR1909546_2
SRR1909569	SRR1909569_1	SRR1909569_2
SRR1909572	SRR1909572_1	SRR1909572_2
SRR1909574	SRR1909574_1	SRR1909574_2
SRR1909576	SRR1909576_1	SRR1909576_2
SRR1909582	SRR1909582_1	SRR1909582_2
SRR1909590	SRR1909590_1	SRR1909590_2
SRR1909597	SRR1909597_1	SRR1909597_2
SRR1909607	SRR1909607_1	SRR1909607_2
SRR1909635	SRR1909635_1	SRR1909635_2
SRR1909665	SRR1909665_1	SRR1909665_2
SRR1909666	SRR1909666_1	SRR1909666_2
SRR1909668	SRR1909668_1	SRR1909668_2
SRR1909671	SRR1909671_1	SRR1909671_2
SRR1909676	SRR1909676_1	SRR1909676_2
SRR1909679	SRR1909679_1	SRR1909679_2
SRR1909693	SRR1909693_1	SRR1909693_2
SRR1910135	SRR1910135_1	SRR1910135_2
SRR1910178	SRR1910178_1	SRR1910178_2
SRR1910186	SRR1910186_1	SRR1910186_2
SRR1910188	SRR1910188_1	SRR1910188_2
SRR1910201	SRR1910201_1	SRR1910201_2
SRR1910209	SRR1910209_1	SRR1910209_2
SRR1910216	SRR1910216_1	SRR1910216_2
SRR1910238	SRR1910238_1	SRR1910238_2
SRR1910240	SRR1910240_1	SRR1910240_2
SRR1910570	SRR1910570_1	SRR1910570_2
SRR1910574	SRR1910574_1	SRR1910574_2
SRR1910580	SRR1910580_1	SRR1910580_2
SRR1910591	SRR1910591_1	SRR1910591_2
SRR1910592	SRR1910592_1	SRR1910592_2
SRR1910595	SRR1910595_1	SRR1910595_2
SRR1910596	SRR1910596_1	SRR1910596_2
SRR1910605	SRR1910605_1	SRR1910605_2
SRR1910609	SRR1910609_1	SRR1910609_2
SRR1910612	SRR1910612_1	SRR1910612_2
SRR1910615	SRR1910615_1	SRR1910615_2
SRR1910618	SRR1910618_1	SRR1910618_2
SRR1910619	SRR1910619_1	SRR1910619_2
SRR1910621	SRR1910621_1	SRR1910621_2
SRR1910622	SRR1910622_1	SRR1910622_2
SRR1910626	SRR1910626_1	SRR1910626_2
SRR1910631	SRR1910631_1	SRR1910631_2
SRR1910634	SRR1910634_1	SRR1910634_2
SRR1910638	SRR1910638_1	SRR1910638_2
SRR1910643	SRR1910643_1	SRR1910643_2
SRR1910653	SRR1910653_1	SRR1910653_2
SRR1910654	SRR1910654_1	SRR1910654_2
SRR1910655	SRR1910655_1	SRR1910655_2
SRR1910657	SRR1910657_1	SRR1910657_2
SRR1910665	SRR1910665_1	SRR1910665_2
SRR1910668	SRR1910668_1	SRR1910668_2
SRR1910678	SRR1910678_1	SRR1910678_2
SRR1910683	SRR1910683_1	SRR1910683_2
SRR1910692	SRR1910692_1	SRR1910692_2
SRR1910694	SRR1910694_1	SRR1910694_2
SRR1910697	SRR1910697_1	SRR1910697_2
SRR1910700	SRR1910700_1	SRR1910700_2
SRR1910703	SRR1910703_1	SRR1910703_2
SRR1910707	SRR1910707_1	SRR1910707_2
SRR1910709	SRR1910709_1	SRR1910709_2
SRR1910711	SRR1910711_1	SRR1910711_2
SRR1910718	SRR1910718_1	SRR1910718_2
SRR1910830	SRR1910830_1	SRR1910830_2
SRR1910831	SRR1910831_1	SRR1910831_2
SRR1910832	SRR1910832_1	SRR1910832_2
SRR1910853	SRR1910853_1	SRR1910853_2
SRR1910864	SRR1910864_1	SRR1910864_2
SRR1910914	SRR1910914_1	SRR1910914_2
SRR1913044	SRR1913044_1	SRR1913044_2
SRR1913067	SRR1913067_1	SRR1913067_2
SRR1913123	SRR1913123_1	SRR1913123_2
SRR1915586	SRR1915586_1	SRR1915586_2
SRR1915588	SRR1915588_1	SRR1915588_2
SRR1915593	SRR1915593_1	SRR1915593_2
SRR1915601	SRR1915601_1	SRR1915601_2
SRR1915604	SRR1915604_1	SRR1915604_2
SRR1915605	SRR1915605_1	SRR1915605_2
SRR1915609	SRR1915609_1	SRR1915609_2
SRR1915610	SRR1915610_1	SRR1915610_2
SRR1915617	SRR1915617_1	SRR1915617_2
SRR1915618	SRR1915618_1	SRR1915618_2
SRR1915620	SRR1915620_1	SRR1915620_2
SRR1915622	SRR1915622_1	SRR1915622_2
SRR1915623	SRR1915623_1	SRR1915623_2
SRR1915626	SRR1915626_1	SRR1915626_2
SRR1915627	SRR1915627_1	SRR1915627_2
SRR1915629	SRR1915629_1	SRR1915629_2
SRR1915630	SRR1915630_1	SRR1915630_2
SRR1915633	SRR1915633_1	SRR1915633_2
SRR1915636	SRR1915636_1	SRR1915636_2
SRR1915639	SRR1915639_1	SRR1915639_2
SRR1915645	SRR1915645_1	SRR1915645_2
SRR1915651	SRR1915651_1	SRR1915651_2
SRR1915652	SRR1915652_1	SRR1915652_2
SRR1915655	SRR1915655_1	SRR1915655_2
SRR1915657	SRR1915657_1	SRR1915657_2
SRR1915663	SRR1915663_1	SRR1915663_2
SRR1915664	SRR1915664_1	SRR1915664_2
SRR1915665	SRR1915665_1	SRR1915665_2
SRR1915666	SRR1915666_1	SRR1915666_2
SRR1915673	SRR1915673_1	SRR1915673_2
SRR1915674	SRR1915674_1	SRR1915674_2
SRR1915675	SRR1915675_1	SRR1915675_2
SRR1915678	SRR1915678_1	SRR1915678_2
SRR1915679	SRR1915679_1	SRR1915679_2
SRR1915685	SRR1915685_1	SRR1915685_2
SRR1915687	SRR1915687_1	SRR1915687_2
SRR1915693	SRR1915693_1	SRR1915693_2
SRR1915751	SRR1915751_1	SRR1915751_2
SRR1915753	SRR1915753_1	SRR1915753_2
SRR1915757	SRR1915757_1	SRR1915757_2
SRR1915766	SRR1915766_1	SRR1915766_2
SRR1915769	SRR1915769_1	SRR1915769_2
SRR1915770	SRR1915770_1	SRR1915770_2
SRR1915772	SRR1915772_1	SRR1915772_2
SRR1915778	SRR1915778_1	SRR1915778_2
SRR1915779	SRR1915779_1	SRR1915779_2
SRR1915782	SRR1915782_1	SRR1915782_2
SRR1915784	SRR1915784_1	SRR1915784_2
SRR1915785	SRR1915785_1	SRR1915785_2
SRR1915786	SRR1915786_1	SRR1915786_2
SRR1915788	SRR1915788_1	SRR1915788_2
SRR1915792	SRR1915792_1	SRR1915792_2
SRR1915807	SRR1915807_1	SRR1915807_2
SRR1915808	SRR1915808_1	SRR1915808_2
SRR1915813	SRR1915813_1	SRR1915813_2
SRR1915816	SRR1915816_1	SRR1915816_2
SRR1915817	SRR1915817_1	SRR1915817_2
SRR1915819	SRR1915819_1	SRR1915819_2
SRR1915824	SRR1915824_1	SRR1915824_2
SRR1915825	SRR1915825_1	SRR1915825_2
SRR1915827	SRR1915827_1	SRR1915827_2
SRR1915831	SRR1915831_1	SRR1915831_2
SRR1915837	SRR1915837_1	SRR1915837_2
SRR1915838	SRR1915838_1	SRR1915838_2
SRR1915839	SRR1915839_1	SRR1915839_2
SRR1915841	SRR1915841_1	SRR1915841_2
SRR1915867	SRR1915867_1	SRR1915867_2
SRR1915868	SRR1915868_1	SRR1915868_2
SRR1915869	SRR1915869_1	SRR1915869_2
SRR1915870	SRR1915870_1	SRR1915870_2
SRR1915872	SRR1915872_1	SRR1915872_2
SRR1915873	SRR1915873_1	SRR1915873_2
SRR1915875	SRR1915875_1	SRR1915875_2
SRR1915878	SRR1915878_1	SRR1915878_2
SRR1915879	SRR1915879_1	SRR1915879_2
SRR1915880	SRR1915880_1	SRR1915880_2
SRR1915881	SRR1915881_1	SRR1915881_2
SRR1915883	SRR1915883_1	SRR1915883_2
SRR1915884	SRR1915884_1	SRR1915884_2
SRR1915885	SRR1915885_1	SRR1915885_2
SRR1915886	SRR1915886_1	SRR1915886_2
SRR1915899	SRR1915899_1	SRR1915899_2
SRR1915904	SRR1915904_1	SRR1915904_2
SRR1915907	SRR1915907_1	SRR1915907_2
SRR1915910	SRR1915910_1	SRR1915910_2
SRR1915913	SRR1915913_1	SRR1915913_2
SRR1915929	SRR1915929_1	SRR1915929_2
SRR1915934	SRR1915934_1	SRR1915934_2
SRR1915937	SRR1915937_1	SRR1915937_2
SRR1915939	SRR1915939_1	SRR1915939_2
SRR1915941	SRR1915941_1	SRR1915941_2
SRR1915945	SRR1915945_1	SRR1915945_2
SRR1915951	SRR1915951_1	SRR1915951_2
SRR1915984	SRR1915984_1	SRR1915984_2
SRR1915986	SRR1915986_1	SRR1915986_2
SRR1915989	SRR1915989_1	SRR1915989_2
SRR1915992	SRR1915992_1	SRR1915992_2
SRR1915993	SRR1915993_1	SRR1915993_2
SRR1915995	SRR1915995_1	SRR1915995_2
SRR1915996	SRR1915996_1	SRR1915996_2
SRR1915997	SRR1915997_1	SRR1915997_2
SRR1915998	SRR1915998_1	SRR1915998_2
SRR1916000	SRR1916000_1	SRR1916000_2
SRR1916001	SRR1916001_1	SRR1916001_2
SRR1916005	SRR1916005_1	SRR1916005_2
SRR1916007	SRR1916007_1	SRR1916007_2
SRR1916008	SRR1916008_1	SRR1916008_2
SRR1916009	SRR1916009_1	SRR1916009_2
SRR1916014	SRR1916014_1	SRR1916014_2
SRR1916016	SRR1916016_1	SRR1916016_2
SRR1916017	SRR1916017_1	SRR1916017_2
SRR1916018	SRR1916018_1	SRR1916018_2
SRR1916023	SRR1916023_1	SRR1916023_2
SRR1916024	SRR1916024_1	SRR1916024_2
SRR1916025	SRR1916025_1	SRR1916025_2
SRR1916028	SRR1916028_1	SRR1916028_2
SRR1916029	SRR1916029_1	SRR1916029_2
SRR1916030	SRR1916030_1	SRR1916030_2
SRR1916031	SRR1916031_1	SRR1916031_2
SRR1916032	SRR1916032_1	SRR1916032_2
SRR1916033	SRR1916033_1	SRR1916033_2
SRR1916034	SRR1916034_1	SRR1916034_2
SRR1916039	SRR1916039_1	SRR1916039_2
SRR1916041	SRR1916041_1	SRR1916041_2
SRR1916042	SRR1916042_1	SRR1916042_2
SRR1916043	SRR1916043_1	SRR1916043_2
SRR1916045	SRR1916045_1	SRR1916045_2
SRR1916046	SRR1916046_1	SRR1916046_2
SRR1916048	SRR1916048_1	SRR1916048_2
SRR1916049	SRR1916049_1	SRR1916049_2
SRR1916050	SRR1916050_1	SRR1916050_2
SRR1916051	SRR1916051_1	SRR1916051_2
SRR1916054	SRR1916054_1	SRR1916054_2
SRR1916055	SRR1916055_1	SRR1916055_2
SRR1916056	SRR1916056_1	SRR1916056_2
SRR1916059	SRR1916059_1	SRR1916059_2
SRR1916060	SRR1916060_1	SRR1916060_2
SRR1916061	SRR1916061_1	SRR1916061_2
SRR1916398	SRR1916398_1	SRR1916398_2
SRR1916399	SRR1916399_1	SRR1916399_2
SRR1916401	SRR1916401_1	SRR1916401_2
SRR1916405	SRR1916405_1	SRR1916405_2
SRR1916408	SRR1916408_1	SRR1916408_2
SRR1916410	SRR1916410_1	SRR1916410_2
SRR1916411	SRR1916411_1	SRR1916411_2
SRR1916414	SRR1916414_1	SRR1916414_2
SRR1916416	SRR1916416_1	SRR1916416_2
SRR1916417	SRR1916417_1	SRR1916417_2
SRR1916425	SRR1916425_1	SRR1916425_2
SRR1916427	SRR1916427_1	SRR1916427_2
SRR1916431	SRR1916431_1	SRR1916431_2
SRR1916433	SRR1916433_1	SRR1916433_2
SRR1916438	SRR1916438_1	SRR1916438_2
SRR1916442	SRR1916442_1	SRR1916442_2
SRR1916443	SRR1916443_1	SRR1916443_2
SRR1916444	SRR1916444_1	SRR1916444_2
SRR1916447	SRR1916447_1	SRR1916447_2
SRR1916450	SRR1916450_1	SRR1916450_2
SRR1916453	SRR1916453_1	SRR1916453_2
SRR1916592	SRR1916592_1	SRR1916592_2
SRR1916593	SRR1916593_1	SRR1916593_2
SRR1916764	SRR1916764_1	SRR1916764_2
SRR1916817	SRR1916817_1	SRR1916817_2
SRR1916818	SRR1916818_1	SRR1916818_2
SRR1916819	SRR1916819_1	SRR1916819_2
SRR1916820	SRR1916820_1	SRR1916820_2
SRR1916821	SRR1916821_1	SRR1916821_2
SRR1916822	SRR1916822_1	SRR1916822_2
SRR1916823	SRR1916823_1	SRR1916823_2
SRR1916843	SRR1916843_1	SRR1916843_2
SRR1916844	SRR1916844_1	SRR1916844_2
SRR1918822	SRR1918822_1	SRR1918822_2
SRR1918825	SRR1918825_1	SRR1918825_2
SRR1918827	SRR1918827_1	SRR1918827_2
SRR1918828	SRR1918828_1	SRR1918828_2
SRR1918829	SRR1918829_1	SRR1918829_2
SRR1918830	SRR1918830_1	SRR1918830_2
SRR1918831	SRR1918831_1	SRR1918831_2
SRR1918832	SRR1918832_1	SRR1918832_2
SRR1918833	SRR1918833_1	SRR1918833_2
SRR1918905	SRR1918905_1	SRR1918905_2
SRR1918906	SRR1918906_1	SRR1918906_2
SRR1918908	SRR1918908_1	SRR1918908_2
SRR1918909	SRR1918909_1	SRR1918909_2
SRR1918910	SRR1918910_1	SRR1918910_2
SRR1918911	SRR1918911_1	SRR1918911_2
SRR1918912	SRR1918912_1	SRR1918912_2
SRR1918913	SRR1918913_1	SRR1918913_2
SRR1918914	SRR1918914_1	SRR1918914_2
SRR1918915	SRR1918915_1	SRR1918915_2
SRR1918916	SRR1918916_1	SRR1918916_2
SRR1918917	SRR1918917_1	SRR1918917_2
SRR1918918	SRR1918918_1	SRR1918918_2
SRR1918919	SRR1918919_1	SRR1918919_2
SRR1918920	SRR1918920_1	SRR1918920_2
SRR1918921	SRR1918921_1	SRR1918921_2
SRR1918922	SRR1918922_1	SRR1918922_2
SRR1918923	SRR1918923_1	SRR1918923_2
SRR1918924	SRR1918924_1	SRR1918924_2
SRR1918925	SRR1918925_1	SRR1918925_2
SRR1918926	SRR1918926_1	SRR1918926_2
SRR1918927	SRR1918927_1	SRR1918927_2
SRR1927149	SRR1927149_1	SRR1927149_2
SRR1929408	SRR1929408_1	SRR1929408_2
SRR1929484	SRR1929484_1	SRR1929484_2
SRR1929485	SRR1929485_1	SRR1929485_2
SRR1929563	SRR1929563_1	SRR1929563_2
SRR1929574	SRR1929574_1	SRR1929574_2
SRR1930121	SRR1930121_1	SRR1930121_2
SRR1930122	SRR1930122_1	SRR1930122_2
SRR1930123	SRR1930123_1	SRR1930123_2
SRR1930128	SRR1930128_1	SRR1930128_2
SRR1930132	SRR1930132_1	SRR1930132_2
SRR1930133	SRR1930133_1	SRR1930133_2
SRR1930134	SRR1930134_1	SRR1930134_2
SRR1930136	SRR1930136_1	SRR1930136_2
SRR1930138	SRR1930138_1	SRR1930138_2
SRR1930140	SRR1930140_1	SRR1930140_2
SRR1930141	SRR1930141_1	SRR1930141_2
SRR1930142	SRR1930142_1	SRR1930142_2
SRR1930143	SRR1930143_1	SRR1930143_2
SRR1930144	SRR1930144_1	SRR1930144_2
SRR1930145	SRR1930145_1	SRR1930145_2
SRR1930149	SRR1930149_1	SRR1930149_2
SRR1930176	SRR1930176_1	SRR1930176_2
SRR1930177	SRR1930177_1	SRR1930177_2
SRR1930179	SRR1930179_1	SRR1930179_2
SRR1930187	SRR1930187_1	SRR1930187_2
SRR1930244	SRR1930244_1	SRR1930244_2
SRR1930247	SRR1930247_1	SRR1930247_2
SRR1930248	SRR1930248_1	SRR1930248_2
SRR1930250	SRR1930250_1	SRR1930250_2
SRR1930251	SRR1930251_1	SRR1930251_2
