library_id	library_group
SRR2243968	test5000
SRR2243973	test5000
SRR2243976	test5000
SRR2243977	test5000
SRR2243978	test5000
SRR2243979	test5000
SRR2243982	test5000
SRR2243983	test5000
SRR2243984	test5000
SRR2243990	test5000
SRR2243993	test5000
SRR2243994	test5000
SRR2243999	test5000
SRR2244000	test5000
SRR2244001	test5000
SRR2244004	test5000
SRR2244006	test5000
SRR2244007	test5000
SRR2244008	test5000
SRR2244010	test5000
SRR2244011	test5000
SRR2244013	test5000
SRR2244014	test5000
SRR2244015	test5000
SRR2244016	test5000
SRR2244017	test5000
SRR2244018	test5000
SRR2244019	test5000
SRR2244020	test5000
SRR2244022	test5000
SRR2244023	test5000
SRR2244025	test5000
SRR2244032	test5000
SRR2244033	test5000
SRR2244037	test5000
SRR2244039	test5000
SRR2244040	test5000
SRR2244042	test5000
SRR2244047	test5000
SRR2244055	test5000
SRR2244079	test5000
SRR2244082	test5000
SRR2244083	test5000
SRR2244088	test5000
SRR2244097	test5000
SRR2244102	test5000
SRR2244116	test5000
SRR2244119	test5000
SRR2244128	test5000
SRR2244132	test5000
SRR2244153	test5000
SRR2244157	test5000
SRR2244165	test5000
SRR2244173	test5000
SRR2244176	test5000
SRR2244180	test5000
SRR2244181	test5000
SRR2244184	test5000
SRR2244185	test5000
SRR2244187	test5000
SRR2244191	test5000
SRR2244195	test5000
SRR2244196	test5000
SRR2244197	test5000
SRR2244198	test5000
SRR2244199	test5000
SRR2244201	test5000
SRR2244205	test5000
SRR2244208	test5000
SRR2244209	test5000
SRR2244210	test5000
SRR2244211	test5000
SRR2244212	test5000
SRR2244214	test5000
SRR2244215	test5000
SRR2244217	test5000
SRR2244221	test5000
SRR2244225	test5000
SRR2244231	test5000
SRR2244232	test5000
SRR2244233	test5000
SRR2244234	test5000
SRR2244285	test5000
SRR2244286	test5000
SRR2244287	test5000
SRR2244290	test5000
SRR2244295	test5000
SRR2244296	test5000
SRR2244302	test5000
SRR2244303	test5000
SRR2244306	test5000
SRR2244308	test5000
SRR2244309	test5000
SRR2244310	test5000
SRR2244312	test5000
SRR2244313	test5000
SRR2244314	test5000
SRR2244315	test5000
SRR2244318	test5000
SRR2244322	test5000
SRR2244324	test5000
SRR2244325	test5000
SRR2244327	test5000
SRR2244328	test5000
SRR2244330	test5000
SRR2244332	test5000
SRR2244333	test5000
SRR2244336	test5000
SRR2244337	test5000
SRR2244338	test5000
SRR2244339	test5000
SRR2244340	test5000
SRR2244341	test5000
SRR2244342	test5000
SRR2244346	test5000
SRR2244347	test5000
SRR2244349	test5000
SRR2244351	test5000
SRR2244352	test5000
SRR2244354	test5000
SRR2244355	test5000
SRR2244356	test5000
SRR2244359	test5000
SRR2244360	test5000
SRR2244361	test5000
SRR2244362	test5000
SRR2244363	test5000
SRR2244365	test5000
SRR2244366	test5000
SRR2244367	test5000
SRR2244369	test5000
SRR2244374	test5000
SRR2244375	test5000
SRR2244379	test5000
SRR2244380	test5000
SRR2244384	test5000
SRR2244385	test5000
SRR2244386	test5000
SRR2244387	test5000
SRR2244388	test5000
SRR2244389	test5000
SRR2244390	test5000
SRR2244391	test5000
SRR2244392	test5000
SRR2244393	test5000
SRR2244395	test5000
SRR2244398	test5000
SRR2244400	test5000
SRR2244401	test5000
SRR2244402	test5000
SRR2244403	test5000
SRR2244404	test5000
SRR2244406	test5000
SRR2244407	test5000
SRR2244408	test5000
SRR2244409	test5000
SRR2244410	test5000
SRR2244411	test5000
SRR2244412	test5000
SRR2244414	test5000
SRR2244415	test5000
SRR2244417	test5000
SRR2244420	test5000
SRR2244421	test5000
SRR2244422	test5000
SRR2244423	test5000
SRR2244424	test5000
SRR2244426	test5000
SRR2244428	test5000
SRR2244429	test5000
SRR2244432	test5000
SRR2244433	test5000
SRR2244436	test5000
SRR2244438	test5000
SRR2244439	test5000
SRR2244440	test5000
SRR2244442	test5000
SRR2244443	test5000
SRR2244444	test5000
SRR2244445	test5000
SRR2244449	test5000
SRR2244451	test5000
SRR2244452	test5000
SRR2244459	test5000
SRR2244460	test5000
SRR2244466	test5000
SRR2244469	test5000
SRR2244470	test5000
SRR2244471	test5000
SRR2244472	test5000
SRR2244475	test5000
SRR2244478	test5000
SRR2244482	test5000
SRR2244483	test5000
SRR2244485	test5000
SRR2244486	test5000
SRR2244487	test5000
SRR2244488	test5000
SRR2244489	test5000
SRR2244492	test5000
SRR2244493	test5000
SRR2244513	test5000
SRR2244517	test5000
SRR2244519	test5000
SRR2244520	test5000
SRR2244523	test5000
SRR2244524	test5000
SRR2244526	test5000
SRR2244527	test5000
SRR2244528	test5000
SRR2244533	test5000
SRR2244538	test5000
SRR2244544	test5000
SRR2244567	test5000
SRR2244582	test5000
SRR2244590	test5000
SRR2244592	test5000
SRR2244594	test5000
SRR2244608	test5000
SRR2244615	test5000
SRR2244629	test5000
SRR2244650	test5000
SRR2244652	test5000
SRR2244653	test5000
SRR2244654	test5000
SRR2244655	test5000
SRR2244656	test5000
SRR2244657	test5000
SRR2244658	test5000
SRR2244663	test5000
SRR2244664	test5000
SRR2244667	test5000
SRR2244668	test5000
SRR2244669	test5000
SRR2244672	test5000
SRR2244673	test5000
SRR2244674	test5000
SRR2244676	test5000
SRR2244678	test5000
SRR2244679	test5000
SRR2244680	test5000
SRR2244682	test5000
SRR2244683	test5000
SRR2244684	test5000
SRR2244686	test5000
SRR2244687	test5000
SRR2244688	test5000
SRR2244689	test5000
SRR2244690	test5000
SRR2244691	test5000
SRR2244692	test5000
SRR2244694	test5000
SRR2244695	test5000
SRR2244696	test5000
SRR2244697	test5000
SRR2244699	test5000
SRR2244700	test5000
SRR2244702	test5000
SRR2244703	test5000
SRR2244704	test5000
SRR2244705	test5000
SRR2244707	test5000
SRR2244709	test5000
SRR2244710	test5000
SRR2244711	test5000
SRR2244712	test5000
SRR2244713	test5000
SRR2244715	test5000
SRR2244717	test5000
SRR2244718	test5000
SRR2244719	test5000
SRR2244721	test5000
SRR2244725	test5000
SRR2244729	test5000
SRR2244730	test5000
SRR2244733	test5000
SRR2244734	test5000
SRR2244737	test5000
SRR2244738	test5000
SRR2244740	test5000
SRR2244741	test5000
SRR2244742	test5000
SRR2244744	test5000
SRR2244746	test5000
SRR2244747	test5000
SRR2244748	test5000
SRR2244749	test5000
SRR2244751	test5000
SRR2244752	test5000
SRR2244753	test5000
SRR2244754	test5000
SRR2244756	test5000
SRR2244757	test5000
SRR2244758	test5000
SRR2244759	test5000
SRR2244761	test5000
SRR2244763	test5000
SRR2244764	test5000
SRR2244765	test5000
SRR2244766	test5000
SRR2244767	test5000
SRR2244769	test5000
SRR2244770	test5000
SRR2244774	test5000
SRR2244776	test5000
SRR2244777	test5000
SRR2244778	test5000
SRR2244782	test5000
SRR2244783	test5000
SRR2244785	test5000
SRR2244786	test5000
SRR2244787	test5000
SRR2244788	test5000
SRR2244790	test5000
SRR2244792	test5000
SRR2244794	test5000
SRR2244798	test5000
SRR2244799	test5000
SRR2244800	test5000
SRR2244801	test5000
SRR2244802	test5000
SRR2244804	test5000
SRR2244808	test5000
SRR2244809	test5000
SRR2244810	test5000
SRR2244812	test5000
SRR2244814	test5000
SRR2244815	test5000
SRR2244816	test5000
SRR2244818	test5000
SRR2244819	test5000
SRR2244820	test5000
SRR2244821	test5000
SRR2244822	test5000
SRR2244825	test5000
SRR2244826	test5000
SRR2244827	test5000
SRR2244828	test5000
SRR2244829	test5000
SRR2244830	test5000
SRR2244831	test5000
SRR2244833	test5000
SRR2244834	test5000
SRR2244835	test5000
SRR2244837	test5000
SRR2244839	test5000
SRR2244840	test5000
SRR2244841	test5000
SRR2244842	test5000
SRR2244844	test5000
SRR2244845	test5000
SRR2244846	test5000
SRR2244849	test5000
SRR2244851	test5000
SRR2244853	test5000
SRR2244854	test5000
SRR2244855	test5000
SRR2244857	test5000
SRR2244858	test5000
SRR2244860	test5000
SRR2244861	test5000
SRR2244863	test5000
SRR2244864	test5000
SRR2244866	test5000
SRR2244867	test5000
SRR2244872	test5000
SRR2244873	test5000
SRR2244889	test5000
SRR2244890	test5000
SRR2244891	test5000
SRR2244892	test5000
SRR2244950	test5000
SRR2244951	test5000
SRR2244952	test5000
SRR2244953	test5000
SRR2244977	test5000
SRR2244998	test5000
SRR2245042	test5000
SRR2245047	test5000
SRR2245051	test5000
SRR2245052	test5000
SRR2245053	test5000
SRR2245057	test5000
SRR2245093	test5000
SRR2245124	test5000
SRR2245157	test5000
SRR2245158	test5000
SRR2245159	test5000
SRR2245189	test5000
SRR2245258	test5000
SRR2245259	test5000
SRR2245261	test5000
SRR2245263	test5000
SRR2245268	test5000
SRR2245299	test5000
SRR2245300	test5000
SRR2245354	test5000
SRR2245355	test5000
SRR2245360	test5000
SRR2245361	test5000
SRR2245365	test5000
SRR2245373	test5000
SRR2245406	test5000
SRR2245442	test5000
SRR2245444	test5000
SRR2245448	test5000
SRR2245451	test5000
SRR2245453	test5000
SRR2245455	test5000
SRR2245456	test5000
SRR2245458	test5000
SRR2245459	test5000
SRR2245460	test5000
SRR2245461	test5000
SRR2245462	test5000
SRR2245463	test5000
SRR2245465	test5000
SRR2245467	test5000
SRR2245468	test5000
SRR2245471	test5000
SRR2245472	test5000
SRR2245473	test5000
SRR2245475	test5000
SRR2245476	test5000
SRR2245477	test5000
SRR2245480	test5000
SRR2245481	test5000
SRR2245483	test5000
SRR2245485	test5000
SRR2245487	test5000
SRR2245488	test5000
SRR2245490	test5000
SRR2245491	test5000
SRR2245492	test5000
SRR2245494	test5000
SRR2245497	test5000
SRR2245498	test5000
SRR2245499	test5000
SRR2245500	test5000
SRR2245501	test5000
SRR2245502	test5000
SRR2245503	test5000
SRR2245504	test5000
SRR2245505	test5000
SRR2245507	test5000
SRR2245508	test5000
SRR2245509	test5000
SRR2245510	test5000
SRR2245513	test5000
SRR2245515	test5000
SRR2245517	test5000
SRR2245518	test5000
SRR2245519	test5000
SRR2245522	test5000
SRR2245523	test5000
SRR2245526	test5000
SRR2245528	test5000
SRR2245529	test5000
SRR2245531	test5000
SRR2245534	test5000
SRR2245537	test5000
SRR2245538	test5000
SRR2245543	test5000
SRR2245545	test5000
SRR2245547	test5000
SRR2245550	test5000
SRR2245551	test5000
SRR2245552	test5000
SRR2245557	test5000
SRR2245561	test5000
SRR2245563	test5000
SRR2245567	test5000
SRR2245569	test5000
SRR2245570	test5000
SRR2245571	test5000
SRR2245572	test5000
SRR2245574	test5000
SRR2245575	test5000
SRR2245576	test5000
SRR2245577	test5000
SRR2245578	test5000
SRR2245583	test5000
SRR2245584	test5000
SRR2245585	test5000
SRR2245586	test5000
SRR2245587	test5000
SRR2245588	test5000
SRR2245590	test5000
SRR2245595	test5000
SRR2245596	test5000
SRR2245597	test5000
SRR2245599	test5000
SRR2245600	test5000
SRR2245601	test5000
SRR2245603	test5000
SRR2245604	test5000
SRR2245605	test5000
SRR2245606	test5000
SRR2245607	test5000
SRR2245608	test5000
SRR2245609	test5000
SRR2245611	test5000
SRR2245613	test5000
SRR2245614	test5000
SRR2245615	test5000
SRR2245617	test5000
SRR2245618	test5000
SRR2245619	test5000
SRR2245621	test5000
SRR2245622	test5000
SRR2245625	test5000
SRR2245626	test5000
SRR2245631	test5000
SRR2245632	test5000
SRR2245633	test5000
SRR2245634	test5000
SRR2245635	test5000
SRR2245636	test5000
SRR2245637	test5000
SRR2245638	test5000
SRR2245639	test5000
SRR2245642	test5000
SRR2245645	test5000
SRR2245646	test5000
SRR2245648	test5000
SRR2245649	test5000
SRR2245650	test5000
SRR2245651	test5000
SRR2245654	test5000
SRR2245656	test5000
SRR2245657	test5000
SRR2245658	test5000
SRR2245659	test5000
SRR2245660	test5000
SRR2245661	test5000
SRR2245662	test5000
SRR2245663	test5000
SRR2245666	test5000
SRR2245667	test5000
SRR2245668	test5000
SRR2245669	test5000
SRR2245671	test5000
SRR2245674	test5000
SRR2245675	test5000
SRR2245676	test5000
SRR2245678	test5000
SRR2245679	test5000
SRR2245683	test5000
SRR2245720	test5000
SRR2245763	test5000
SRR2245765	test5000
SRR2245766	test5000
SRR2245767	test5000
SRR2245801	test5000
SRR2245802	test5000
SRR2245806	test5000
SRR2245881	test5000
SRR2245883	test5000
SRR2245885	test5000
SRR2245886	test5000
SRR2245889	test5000
SRR2245890	test5000
SRR2245924	test5000
SRR2245931	test5000
SRR2245964	test5000
SRR2245969	test5000
SRR2245986	test5000
SRR2245993	test5000
SRR2245994	test5000
SRR2246033	test5000
SRR2246056	test5000
SRR2246057	test5000
SRR2246065	test5000
SRR2246094	test5000
SRR2246098	test5000
SRR2246099	test5000
SRR2246122	test5000
SRR2246131	test5000
SRR2246156	test5000
SRR2246184	test5000
SRR2246188	test5000
SRR2246189	test5000
SRR2246200	test5000
SRR2246227	test5000
SRR2246246	test5000
SRR2246247	test5000
SRR2246248	test5000
SRR2246250	test5000
SRR2246251	test5000
SRR2246255	test5000
SRR2246256	test5000
SRR2246257	test5000
SRR2246258	test5000
SRR2246259	test5000
SRR2246261	test5000
SRR2246262	test5000
SRR2246263	test5000
SRR2246264	test5000
SRR2246266	test5000
SRR2246267	test5000
SRR2246268	test5000
SRR2246270	test5000
SRR2246271	test5000
SRR2246274	test5000
SRR2246276	test5000
SRR2246278	test5000
SRR2246280	test5000
SRR2246283	test5000
SRR2246284	test5000
SRR2246286	test5000
SRR2246288	test5000
SRR2246289	test5000
SRR2246290	test5000
SRR2246291	test5000
SRR2246294	test5000
SRR2246295	test5000
SRR2246296	test5000
SRR2246297	test5000
SRR2246300	test5000
SRR2246301	test5000
SRR2246302	test5000
SRR2246303	test5000
SRR2246305	test5000
SRR2246309	test5000
SRR2246310	test5000
SRR2246311	test5000
SRR2246313	test5000
SRR2246314	test5000
SRR2246315	test5000
SRR2246316	test5000
SRR2246320	test5000
SRR2246321	test5000
SRR2246322	test5000
SRR2246323	test5000
SRR2246324	test5000
SRR2246325	test5000
SRR2246327	test5000
SRR2246328	test5000
SRR2246329	test5000
SRR2246332	test5000
SRR2246333	test5000
SRR2246334	test5000
SRR2246335	test5000
SRR2246337	test5000
SRR2246340	test5000
SRR2246341	test5000
SRR2246342	test5000
SRR2246346	test5000
SRR2246347	test5000
SRR2246348	test5000
SRR2246349	test5000
SRR2246350	test5000
SRR2246351	test5000
SRR2246352	test5000
SRR2246353	test5000
SRR2246355	test5000
SRR2246357	test5000
SRR2246358	test5000
SRR2246359	test5000
SRR2246361	test5000
SRR2246362	test5000
SRR2246363	test5000
SRR2246365	test5000
SRR2246366	test5000
SRR2246367	test5000
SRR2246368	test5000
SRR2246369	test5000
SRR2246370	test5000
SRR2246371	test5000
SRR2246372	test5000
SRR2246373	test5000
SRR2246374	test5000
SRR2246376	test5000
SRR2246378	test5000
SRR2246379	test5000
SRR2246380	test5000
SRR2246381	test5000
SRR2246384	test5000
SRR2246385	test5000
SRR2246387	test5000
SRR2246389	test5000
SRR2246390	test5000
SRR2246393	test5000
SRR2246397	test5000
SRR2246401	test5000
SRR2246403	test5000
SRR2246404	test5000
SRR2246405	test5000
SRR2246406	test5000
SRR2246407	test5000
SRR2246408	test5000
SRR2246411	test5000
SRR2246412	test5000
SRR2246413	test5000
SRR2246415	test5000
SRR2246416	test5000
SRR2246417	test5000
SRR2246418	test5000
SRR2246421	test5000
SRR2246422	test5000
SRR2246426	test5000
SRR2246428	test5000
SRR2246429	test5000
SRR2246431	test5000
SRR2246433	test5000
SRR2246435	test5000
SRR2246436	test5000
SRR2246438	test5000
SRR2246440	test5000
SRR2246441	test5000
SRR2246442	test5000
SRR2246446	test5000
SRR2246447	test5000
SRR2246448	test5000
SRR2246449	test5000
SRR2246453	test5000
SRR2246454	test5000
SRR2246455	test5000
SRR2246456	test5000
SRR2246463	test5000
SRR2246470	test5000
SRR2246494	test5000
SRR2246498	test5000
SRR2246502	test5000
SRR2246503	test5000
SRR2246518	test5000
SRR2246538	test5000
SRR2246542	test5000
SRR2246543	test5000
SRR2246545	test5000
SRR2246555	test5000
SRR2246560	test5000
SRR2246562	test5000
SRR2246583	test5000
SRR2246626	test5000
SRR2246666	test5000
SRR2246667	test5000
SRR2246695	test5000
SRR2246700	test5000
SRR2246727	test5000
SRR2246733	test5000
SRR2246743	test5000
SRR2246808	test5000
SRR2246809	test5000
SRR2246810	test5000
SRR2246814	test5000
SRR2246837	test5000
SRR2246840	test5000
SRR2246844	test5000
SRR2246848	test5000
SRR2246852	test5000
SRR2246856	test5000
SRR2246857	test5000
SRR2246880	test5000
SRR2246884	test5000
SRR2246885	test5000
SRR2246947	test5000
SRR2246957	test5000
SRR2246986	test5000
SRR2246988	test5000
SRR2246989	test5000
SRR2246990	test5000
SRR2246999	test5000
SRR2247003	test5000
SRR2247005	test5000
SRR2247006	test5000
SRR2247007	test5000
SRR2247008	test5000
SRR2247010	test5000
SRR2247011	test5000
SRR2247012	test5000
SRR2247013	test5000
SRR2247014	test5000
SRR2247015	test5000
SRR2247019	test5000
SRR2247020	test5000
SRR2247022	test5000
SRR2247023	test5000
SRR2247025	test5000
SRR2247027	test5000
SRR2247029	test5000
SRR2247030	test5000
SRR2247031	test5000
SRR2247032	test5000
SRR2247033	test5000
SRR2247034	test5000
SRR2247035	test5000
SRR2247036	test5000
SRR2247037	test5000
SRR2247038	test5000
SRR2247039	test5000
SRR2247041	test5000
SRR2247042	test5000
SRR2247043	test5000
SRR2247046	test5000
SRR2247050	test5000
SRR2247052	test5000
SRR2247053	test5000
SRR2247055	test5000
SRR2247056	test5000
SRR2247057	test5000
SRR2247058	test5000
SRR2247061	test5000
SRR2247062	test5000
SRR2247063	test5000
SRR2247064	test5000
SRR2247066	test5000
SRR2247067	test5000
SRR2247068	test5000
SRR2247069	test5000
SRR2247072	test5000
SRR2247074	test5000
SRR2247077	test5000
SRR2247079	test5000
SRR2247081	test5000
SRR2247082	test5000
SRR2247083	test5000
SRR2247085	test5000
SRR2247086	test5000
SRR2247089	test5000
SRR2247090	test5000
SRR2247091	test5000
SRR2247093	test5000
SRR2247094	test5000
SRR2247095	test5000
SRR2247096	test5000
SRR2247097	test5000
SRR2247098	test5000
SRR2247099	test5000
SRR2247100	test5000
SRR2247102	test5000
SRR2247104	test5000
SRR2247106	test5000
SRR2247109	test5000
SRR2247110	test5000
SRR2247111	test5000
SRR2247112	test5000
SRR2247114	test5000
SRR2247115	test5000
SRR2247116	test5000
SRR2247117	test5000
SRR2247118	test5000
SRR2247119	test5000
SRR2247121	test5000
SRR2247124	test5000
SRR2247126	test5000
SRR2247127	test5000
SRR2247128	test5000
SRR2247129	test5000
SRR2247130	test5000
SRR2247131	test5000
SRR2247132	test5000
SRR2247134	test5000
SRR2247135	test5000
SRR2247136	test5000
SRR2247137	test5000
SRR2247138	test5000
SRR2247139	test5000
SRR2247140	test5000
SRR2247141	test5000
SRR2247142	test5000
SRR2247145	test5000
SRR2247146	test5000
SRR2247147	test5000
SRR2247149	test5000
SRR2247150	test5000
SRR2247151	test5000
SRR2247152	test5000
SRR2247154	test5000
SRR2247155	test5000
SRR2247156	test5000
SRR2247158	test5000
SRR2247159	test5000
SRR2247160	test5000
SRR2247161	test5000
SRR2247164	test5000
SRR2247165	test5000
SRR2247166	test5000
SRR2247167	test5000
SRR2247169	test5000
SRR2247172	test5000
SRR2247173	test5000
SRR2247174	test5000
SRR2247175	test5000
SRR2247176	test5000
SRR2247177	test5000
SRR2247179	test5000
SRR2247181	test5000
SRR2247210	test5000
SRR2247242	test5000
SRR2247246	test5000
SRR2247258	test5000
SRR2247263	test5000
SRR2247288	test5000
SRR2247289	test5000
SRR2247322	test5000
SRR2247324	test5000
SRR2247329	test5000
SRR2247330	test5000
SRR2247359	test5000
SRR2247360	test5000
SRR2247392	test5000
SRR2247393	test5000
SRR2247424	test5000
SRR2247425	test5000
SRR2247430	test5000
SRR2247431	test5000
SRR2247434	test5000
SRR2247470	test5000
SRR2247497	test5000
SRR2247525	test5000
SRR2247528	test5000
SRR2247529	test5000
SRR2247561	test5000
SRR2247563	test5000
SRR2247567	test5000
SRR2247593	test5000
SRR2247601	test5000
SRR2247615	test5000
SRR2247616	test5000
SRR2247620	test5000
SRR2247621	test5000
SRR2247650	test5000
SRR2247656	test5000
SRR2247675	test5000
SRR2247676	test5000
SRR2247679	test5000
SRR2247680	test5000
SRR2247686	test5000
SRR2247687	test5000
SRR2247720	test5000
SRR2247721	test5000
SRR2247752	test5000
SRR2247758	test5000
SRR2247759	test5000
SRR2247767	test5000
SRR2247772	test5000
SRR2247820	test5000
SRR2247847	test5000
SRR2247848	test5000
SRR2247856	test5000
SRR2247874	test5000
SRR2247875	test5000
SRR2247883	test5000
SRR2247888	test5000
SRR2247917	test5000
SRR2247918	test5000
SRR2247940	test5000
SRR2247941	test5000
SRR2247945	test5000
SRR2247950	test5000
SRR2247960	test5000
SRR2247990	test5000
SRR2248006	test5000
SRR2248007	test5000
SRR2248057	test5000
SRR2248058	test5000
SRR2248066	test5000
SRR2248067	test5000
SRR2248104	test5000
SRR2248107	test5000
SRR2248113	test5000
SRR2248151	test5000
SRR2248152	test5000
SRR2248153	test5000
SRR2248155	test5000
SRR2248159	test5000
SRR2248161	test5000
SRR2248163	test5000
SRR2248164	test5000
SRR2248165	test5000
SRR2248166	test5000
SRR2248167	test5000
SRR2248168	test5000
SRR2248169	test5000
SRR2248172	test5000
SRR2248174	test5000
SRR2248175	test5000
SRR2248178	test5000
SRR2248179	test5000
SRR2248180	test5000
SRR2248181	test5000
SRR2248182	test5000
SRR2248184	test5000
SRR2248185	test5000
SRR2248186	test5000
SRR2248187	test5000
SRR2248189	test5000
SRR2248190	test5000
SRR2248191	test5000
SRR2248193	test5000
SRR2248194	test5000
SRR2248196	test5000
SRR2248198	test5000
SRR2248199	test5000
SRR2248201	test5000
SRR2248202	test5000
SRR2248206	test5000
SRR2248207	test5000
SRR2248209	test5000
SRR2248210	test5000
SRR2248211	test5000
SRR2248212	test5000
SRR2248214	test5000
SRR2248215	test5000
SRR2248216	test5000
SRR2248217	test5000
SRR2248218	test5000
SRR2248220	test5000
SRR2248223	test5000
SRR2248224	test5000
SRR2248228	test5000
SRR2248230	test5000
SRR2248231	test5000
SRR2248233	test5000
SRR2248234	test5000
SRR2248235	test5000
SRR2248236	test5000
SRR2248239	test5000
SRR2248240	test5000
SRR2248241	test5000
SRR2248242	test5000
SRR2248243	test5000
SRR2248244	test5000
SRR2248246	test5000
SRR2248247	test5000
SRR2248248	test5000
SRR2248249	test5000
SRR2248251	test5000
SRR2248254	test5000
SRR2248255	test5000
SRR2248257	test5000
SRR2248258	test5000
SRR2248261	test5000
SRR2248262	test5000
SRR2248264	test5000
SRR2248265	test5000
SRR2248266	test5000
SRR2248268	test5000
SRR2248269	test5000
SRR2248270	test5000
SRR2248271	test5000
SRR2248272	test5000
SRR2248274	test5000
SRR2248276	test5000
SRR2248279	test5000
SRR2248280	test5000
SRR2248281	test5000
SRR2248284	test5000
SRR2248285	test5000
SRR2248286	test5000
SRR2248288	test5000
SRR2248290	test5000
SRR2248291	test5000
SRR2248294	test5000
SRR2248295	test5000
SRR2248296	test5000
SRR2248298	test5000
SRR2248299	test5000
SRR2248301	test5000
SRR2248302	test5000
SRR2248304	test5000
SRR2248305	test5000
SRR2248309	test5000
SRR2248310	test5000
SRR2248313	test5000
SRR2248314	test5000
SRR2248370	test5000
SRR2248386	test5000
SRR2248401	test5000
SRR2248402	test5000
SRR2248430	test5000
SRR2248431	test5000
SRR2248436	test5000
SRR2248437	test5000
SRR2248438	test5000
SRR2248439	test5000
SRR2248466	test5000
SRR2248468	test5000
SRR2248472	test5000
SRR2248517	test5000
SRR2248546	test5000
SRR2248557	test5000
SRR2248561	test5000
SRR2248562	test5000
SRR2248567	test5000
SRR2248581	test5000
SRR2248599	test5000
SRR2248629	test5000
SRR2248630	test5000
SRR2248681	test5000
SRR2248685	test5000
SRR2248686	test5000
SRR2248687	test5000
SRR2248688	test5000
SRR2248692	test5000
SRR2248717	test5000
SRR2248721	test5000
SRR2248722	test5000
SRR2248742	test5000
SRR2248751	test5000
SRR2248752	test5000
SRR2248776	test5000
SRR2248777	test5000
SRR2248778	test5000
SRR2248810	test5000
SRR2248811	test5000
SRR2248814	test5000
SRR2248816	test5000
SRR2248824	test5000
SRR2248850	test5000
SRR2248858	test5000
SRR2248866	test5000
SRR2248892	test5000
SRR2248893	test5000
SRR2248894	test5000
SRR2248924	test5000
SRR2248946	test5000
SRR2248948	test5000
SRR2248950	test5000
SRR2248954	test5000
SRR2248964	test5000
SRR2248986	test5000
SRR2248993	test5000
SRR2249026	test5000
SRR2249029	test5000
SRR2249059	test5000
SRR2249084	test5000
SRR2249145	test5000
SRR2249149	test5000
SRR2249153	test5000
SRR2249160	test5000
SRR2249165	test5000
SRR2249166	test5000
SRR2249167	test5000
SRR2249168	test5000
SRR2249172	test5000
SRR2249173	test5000
SRR2249174	test5000
SRR2249175	test5000
SRR2249176	test5000
SRR2249178	test5000
SRR2249179	test5000
SRR2249182	test5000
SRR2249183	test5000
SRR2249184	test5000
SRR2249185	test5000
SRR2249186	test5000
SRR2249187	test5000
SRR2249188	test5000
SRR2249189	test5000
SRR2249190	test5000
SRR2249191	test5000
SRR2249193	test5000
SRR2249195	test5000
SRR2249196	test5000
SRR2249197	test5000
SRR2249198	test5000
SRR2249199	test5000
SRR2249200	test5000
SRR2249201	test5000
SRR2249203	test5000
SRR2249204	test5000
SRR2249206	test5000
SRR2249208	test5000
SRR2249209	test5000
SRR2249212	test5000
SRR2249213	test5000
SRR2249215	test5000
SRR2249217	test5000
SRR2249218	test5000
SRR2249219	test5000
SRR2249221	test5000
SRR2249222	test5000
SRR2249225	test5000
SRR2249226	test5000
SRR2249227	test5000
SRR2249228	test5000
SRR2249229	test5000
SRR2249231	test5000
SRR2249232	test5000
SRR2249234	test5000
SRR2249235	test5000
SRR2249236	test5000
SRR2249237	test5000
SRR2249239	test5000
SRR2249240	test5000
SRR2249241	test5000
SRR2249242	test5000
SRR2249243	test5000
SRR2249244	test5000
SRR2249246	test5000
SRR2249247	test5000
SRR2249248	test5000
SRR2249249	test5000
SRR2249250	test5000
SRR2249251	test5000
SRR2249252	test5000
SRR2249253	test5000
SRR2249255	test5000
SRR2249257	test5000
SRR2249258	test5000
SRR2249259	test5000
SRR2249260	test5000
SRR2249261	test5000
SRR2249262	test5000
SRR2249264	test5000
SRR2249265	test5000
SRR2249267	test5000
SRR2249268	test5000
SRR2249269	test5000
SRR2249270	test5000
SRR2249271	test5000
SRR2249272	test5000
SRR2249273	test5000
SRR2249274	test5000
SRR2249275	test5000
SRR2249276	test5000
SRR2249277	test5000
SRR2249278	test5000
SRR2249280	test5000
SRR2249281	test5000
SRR2249282	test5000
SRR2249283	test5000
SRR2249284	test5000
SRR2249285	test5000
SRR2249286	test5000
SRR2249288	test5000
SRR2249289	test5000
SRR2249290	test5000
SRR2249291	test5000
SRR2249293	test5000
SRR2249294	test5000
SRR2249295	test5000
SRR2249298	test5000
SRR2249299	test5000
SRR2249300	test5000
SRR2249301	test5000
SRR2249302	test5000
SRR2249303	test5000
SRR2249304	test5000
SRR2249306	test5000
SRR2249307	test5000
SRR2249308	test5000
SRR2249309	test5000
SRR2249310	test5000
SRR2249311	test5000
SRR2249312	test5000
SRR2249313	test5000
SRR2249314	test5000
SRR2249315	test5000
SRR2249316	test5000
SRR2249317	test5000
SRR2249318	test5000
SRR2249319	test5000
SRR2249320	test5000
SRR2249321	test5000
SRR2249322	test5000
SRR2249323	test5000
SRR2249324	test5000
SRR2249325	test5000
SRR2249326	test5000
SRR2249327	test5000
SRR2249328	test5000
SRR2249330	test5000
SRR2249331	test5000
SRR2249332	test5000
SRR2249333	test5000
SRR2249335	test5000
SRR2249337	test5000
SRR2249338	test5000
SRR2249339	test5000
